,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response,response_binary,Age_Group_1,Age_Group_2,est_av_salary
12397,52,technician,married,secondary,yes,0,no,no,8,jul,9.73,2,-1,0,unknown,no,0,50-59,45-54,13032.0
12398,57,blue-collar,married,secondary,no,75,no,no,8,jul,2.62,8,-1,0,unknown,no,0,50-59,55-64,
12399,30,blue-collar,married,primary,no,307,yes,yes,8,jul,1.95,2,-1,0,unknown,no,0,30-39,25-34,
12400,27,services,single,secondary,no,167,no,yes,8,jul,10.1,2,-1,0,unknown,no,0,Below 30,25-34,8400
12401,28,admin.,single,secondary,no,19,no,no,8,jul,1.3,4,-1,0,unknown,no,0,Below 30,25-34,10680
12402,31,management,married,secondary,no,-329,yes,no,8,jul,1.98,3,-1,0,unknown,no,0,30-39,25-34,21936.0
12403,32,blue-collar,divorced,secondary,no,-299,yes,no,8,jul,3.2,2,-1,0,unknown,no,0,30-39,25-34,
12404,40,management,married,tertiary,no,2840,yes,no,8,jul,28.67,4,-1,0,unknown,no,0,40-49,35-44,21936.0
12405,45,technician,married,secondary,no,1477,yes,no,8,jul,5.92,1,-1,0,unknown,no,0,40-49,45-54,13032.0
12406,38,admin.,single,secondary,no,0,no,no,8,jul,7.53,3,-1,0,unknown,no,0,30-39,35-44,10680
12407,52,admin.,married,secondary,no,350,no,yes,8,jul,7.67,2,-1,0,unknown,no,0,50-59,45-54,10680
12408,56,blue-collar,single,secondary,no,663,no,yes,8,jul,13.65,3,-1,0,unknown,yes,1,50-59,55-64,
12409,31,blue-collar,single,primary,no,485,no,yes,8,jul,7.45,2,-1,0,unknown,no,0,30-39,25-34,
12410,42,blue-collar,married,secondary,yes,-29,no,yes,8,jul,4.9,2,-1,0,unknown,no,0,40-49,35-44,
12411,32,housemaid,married,primary,no,0,no,no,8,jul,1.05,3,-1,0,unknown,no,0,30-39,25-34,8400
12412,35,services,married,secondary,no,629,no,yes,8,jul,8.63,2,-1,0,unknown,no,0,30-39,35-44,8400
12413,37,blue-collar,married,primary,no,89,no,yes,8,jul,5.6,4,-1,0,unknown,no,0,30-39,35-44,
12414,45,blue-collar,single,tertiary,no,-243,no,yes,8,jul,2.85,2,-1,0,unknown,no,0,40-49,45-54,
12415,58,management,married,tertiary,no,913,no,yes,8,jul,5.43,6,-1,0,unknown,no,0,50-59,55-64,21936.0
12416,30,self-employed,married,secondary,no,57,no,yes,8,jul,0.92,2,-1,0,unknown,no,0,30-39,25-34,-
12417,48,admin.,married,secondary,no,-509,no,yes,8,jul,5.03,3,-1,0,unknown,no,0,40-49,45-54,10680
12418,28,technician,single,secondary,no,31,no,no,8,jul,5.38,2,-1,0,unknown,no,0,Below 30,25-34,13032.0
12419,54,blue-collar,married,primary,no,-16,no,yes,8,jul,5.77,2,-1,0,unknown,no,0,50-59,45-54,
12420,36,blue-collar,single,secondary,no,110,no,no,8,jul,4.85,2,-1,0,unknown,no,0,30-39,35-44,
12421,41,blue-collar,single,secondary,no,-329,no,yes,8,jul,7.1,3,-1,0,unknown,no,0,40-49,35-44,
12422,25,technician,divorced,secondary,no,86,no,yes,8,jul,8.05,2,-1,0,unknown,no,0,Below 30,25-34,13032.0
12423,33,services,single,secondary,no,969,no,no,8,jul,1.78,3,-1,0,unknown,no,0,30-39,25-34,8400
12424,49,blue-collar,single,primary,no,1040,no,no,8,jul,7.9,2,-1,0,unknown,no,0,40-49,45-54,
12425,39,admin.,married,secondary,no,7711,yes,no,8,jul,4.82,1,-1,0,unknown,no,0,30-39,35-44,10680
12426,30,technician,single,secondary,no,137,no,yes,8,jul,8.62,2,-1,0,unknown,no,0,30-39,25-34,13032.0
12427,59,retired,married,primary,no,468,yes,no,8,jul,1.18,1,-1,0,unknown,no,0,50-59,55-64,0
12428,54,technician,married,tertiary,no,758,yes,yes,8,jul,9.23,1,-1,0,unknown,no,0,50-59,45-54,13032.0
12429,57,management,married,tertiary,no,5,yes,no,8,jul,1.6,1,-1,0,unknown,no,0,50-59,55-64,21936.0
12430,60,management,married,tertiary,no,0,yes,no,8,jul,0.98,1,-1,0,unknown,no,0,Above 60,55-64,21936.0
12431,32,admin.,married,secondary,no,-1,no,no,8,jul,3.8,2,-1,0,unknown,no,0,30-39,25-34,10680
12432,29,management,single,tertiary,no,640,no,no,8,jul,2.5,2,-1,0,unknown,no,0,Below 30,25-34,21936.0
12433,27,blue-collar,married,secondary,no,-59,no,yes,8,jul,2.57,3,-1,0,unknown,no,0,Below 30,25-34,
12434,26,admin.,single,secondary,no,102,no,yes,8,jul,10.97,2,-1,0,unknown,yes,1,Below 30,25-34,10680
12435,41,blue-collar,married,primary,no,17,no,no,8,jul,1.95,3,-1,0,unknown,no,0,40-49,35-44,
12436,26,technician,single,secondary,no,0,no,no,8,jul,6.03,2,-1,0,unknown,no,0,Below 30,25-34,13032.0
12437,40,admin.,married,secondary,no,1011,yes,no,8,jul,2.42,12,-1,0,unknown,no,0,40-49,35-44,10680
12438,26,technician,married,secondary,no,370,no,yes,8,jul,17.68,4,-1,0,unknown,yes,1,Below 30,25-34,13032.0
12439,47,technician,married,secondary,no,-107,no,no,8,jul,3.93,2,-1,0,unknown,no,0,40-49,45-54,13032.0
12440,36,management,married,tertiary,no,2309,yes,no,8,jul,4.47,2,-1,0,unknown,no,0,30-39,35-44,21936.0
12441,57,blue-collar,married,primary,no,0,no,no,8,jul,3.95,3,-1,0,unknown,no,0,50-59,55-64,
12442,51,technician,married,secondary,no,313,no,yes,8,jul,6.3,1,-1,0,unknown,no,0,50-59,45-54,13032.0
12443,60,management,married,secondary,no,164,no,yes,8,jul,2.85,1,-1,0,unknown,no,0,Above 60,55-64,21936.0
12444,26,blue-collar,single,secondary,no,-128,no,yes,8,jul,6.53,2,-1,0,unknown,no,0,Below 30,25-34,
12445,34,blue-collar,married,secondary,no,123,yes,no,8,jul,3.63,3,-1,0,unknown,no,0,30-39,25-34,
12446,29,admin.,single,secondary,no,-37,yes,no,8,jul,0.35,35,-1,0,unknown,no,0,Below 30,25-34,10680
12447,54,housemaid,married,primary,no,8,no,yes,8,jul,1.93,2,-1,0,unknown,no,0,50-59,45-54,8400
12448,27,management,married,tertiary,no,5262,no,yes,8,jul,3.35,9,-1,0,unknown,no,0,Below 30,25-34,21936.0
12449,35,retired,married,primary,no,329,no,yes,8,jul,8.67,3,-1,0,unknown,no,0,30-39,35-44,0
12450,59,management,married,tertiary,no,1726,no,yes,8,jul,2.28,3,-1,0,unknown,no,0,50-59,55-64,21936.0
12451,30,technician,single,secondary,no,77,no,yes,8,jul,1.37,4,-1,0,unknown,no,0,30-39,25-34,13032.0
12452,25,blue-collar,single,secondary,no,189,no,yes,8,jul,11.45,2,-1,0,unknown,yes,1,Below 30,25-34,
12453,47,blue-collar,married,primary,no,-406,no,yes,8,jul,4.05,5,-1,0,unknown,no,0,40-49,45-54,
12454,27,services,married,secondary,no,202,yes,no,8,jul,3.53,2,-1,0,unknown,no,0,Below 30,25-34,8400
12455,28,blue-collar,married,primary,no,420,no,yes,8,jul,1.08,3,-1,0,unknown,no,0,Below 30,25-34,
12456,45,admin.,married,secondary,no,0,yes,no,8,jul,6.27,1,-1,0,unknown,no,0,40-49,45-54,10680
12457,36,management,single,tertiary,no,-74,yes,yes,8,jul,7.93,2,-1,0,unknown,no,0,30-39,35-44,21936.0
12458,37,blue-collar,married,secondary,no,128,yes,no,8,jul,6.32,3,-1,0,unknown,no,0,30-39,35-44,
12459,32,management,single,tertiary,no,191,no,no,8,jul,2.35,4,-1,0,unknown,no,0,30-39,25-34,21936.0
12460,44,blue-collar,married,primary,no,1139,no,yes,8,jul,2.58,2,-1,0,unknown,no,0,40-49,35-44,
12461,27,admin.,single,secondary,yes,-110,no,yes,8,jul,1.5,2,-1,0,unknown,no,0,Below 30,25-34,10680
12462,25,blue-collar,single,secondary,no,224,no,yes,8,jul,0.28,4,-1,0,unknown,no,0,Below 30,25-34,
12463,30,services,single,secondary,no,245,no,yes,8,jul,3.12,2,-1,0,unknown,no,0,30-39,25-34,8400
12464,26,housemaid,married,primary,no,158,no,yes,8,jul,6.93,4,-1,0,unknown,no,0,Below 30,25-34,8400
12465,39,self-employed,married,primary,no,1551,no,no,8,jul,6.48,7,-1,0,unknown,no,0,30-39,35-44,-
12466,27,services,single,secondary,no,-151,no,no,8,jul,4.72,2,-1,0,unknown,no,0,Below 30,25-34,8400
12467,41,blue-collar,married,primary,no,-516,no,yes,8,jul,9.23,3,-1,0,unknown,no,0,40-49,35-44,
12468,28,entrepreneur,single,tertiary,no,283,yes,no,8,jul,0.37,3,-1,0,unknown,no,0,Below 30,25-34,
12469,42,services,married,secondary,no,-1,yes,no,8,jul,0.63,2,-1,0,unknown,no,0,40-49,35-44,8400
12470,41,blue-collar,married,secondary,no,97,no,yes,8,jul,3.53,2,-1,0,unknown,no,0,40-49,35-44,
12471,26,blue-collar,single,primary,no,16,no,yes,8,jul,4.15,2,-1,0,unknown,no,0,Below 30,25-34,
12472,29,technician,single,tertiary,no,313,no,yes,8,jul,3.78,2,-1,0,unknown,no,0,Below 30,25-34,13032.0
12473,44,self-employed,married,secondary,no,5068,no,no,8,jul,4.27,2,-1,0,unknown,no,0,40-49,35-44,-
12474,55,admin.,married,secondary,no,859,no,no,8,jul,2.55,1,-1,0,unknown,no,0,50-59,55-64,10680
12475,49,technician,married,secondary,no,0,no,yes,8,jul,2.0,3,-1,0,unknown,no,0,40-49,45-54,13032.0
12476,34,blue-collar,married,primary,no,567,no,yes,8,jul,4.02,3,-1,0,unknown,no,0,30-39,25-34,
12477,27,admin.,single,secondary,no,13,yes,no,8,jul,1.72,1,-1,0,unknown,no,0,Below 30,25-34,10680
12478,56,blue-collar,married,secondary,no,339,no,no,8,jul,1.9,3,-1,0,unknown,no,0,50-59,55-64,
12479,60,housemaid,married,secondary,no,874,no,no,8,jul,14.35,3,-1,0,unknown,no,0,Above 60,55-64,8400
12480,59,retired,married,primary,no,21,no,no,8,jul,2.12,3,-1,0,unknown,no,0,50-59,55-64,0
12481,59,admin.,married,secondary,no,302,no,yes,8,jul,4.17,2,-1,0,unknown,no,0,50-59,55-64,10680
12482,32,services,married,secondary,no,61,yes,no,8,jul,8.82,5,-1,0,unknown,no,0,30-39,25-34,8400
12483,28,blue-collar,married,primary,no,-469,yes,no,8,jul,4.07,3,-1,0,unknown,no,0,Below 30,25-34,
12484,58,management,married,tertiary,no,136,yes,no,8,jul,3.32,1,-1,0,unknown,no,0,50-59,55-64,21936.0
12485,41,blue-collar,married,secondary,no,232,no,no,8,jul,1.73,3,-1,0,unknown,no,0,40-49,35-44,
12486,49,technician,married,secondary,no,177,yes,yes,8,jul,3.18,1,-1,0,unknown,no,0,40-49,45-54,13032.0
12487,47,management,married,tertiary,no,1890,no,no,8,jul,2.68,1,-1,0,unknown,no,0,40-49,45-54,21936.0
12488,43,technician,married,secondary,no,48,yes,no,8,jul,1.48,1,-1,0,unknown,no,0,40-49,35-44,13032.0
12489,46,admin.,married,secondary,no,-121,yes,yes,8,jul,3.57,4,-1,0,unknown,no,0,40-49,45-54,10680
12490,56,technician,married,secondary,no,61,no,yes,8,jul,1.25,1,-1,0,unknown,no,0,50-59,55-64,13032.0
12491,33,management,married,tertiary,no,6,yes,no,8,jul,18.52,1,-1,0,unknown,no,0,30-39,25-34,21936.0
12492,52,management,married,secondary,no,4873,no,no,8,jul,1.65,9,-1,0,unknown,no,0,50-59,45-54,21936.0
12493,34,admin.,divorced,secondary,no,145,no,no,8,jul,3.05,5,-1,0,unknown,no,0,30-39,25-34,10680
12494,32,blue-collar,married,secondary,no,4,yes,yes,8,jul,2.88,1,-1,0,unknown,no,0,30-39,25-34,
12495,32,blue-collar,single,secondary,no,123,yes,no,8,jul,5.48,4,-1,0,unknown,no,0,30-39,25-34,
12496,30,blue-collar,married,primary,no,374,yes,no,8,jul,3.75,2,-1,0,unknown,no,0,30-39,25-34,
12497,47,blue-collar,married,secondary,no,125,no,no,8,jul,3.5,2,-1,0,unknown,no,0,40-49,45-54,
12498,49,services,married,secondary,no,884,yes,no,8,jul,3.35,3,-1,0,unknown,no,0,40-49,45-54,8400
12499,57,services,married,tertiary,no,10,no,no,8,jul,5.33,3,-1,0,unknown,no,0,50-59,55-64,8400
12500,42,admin.,married,secondary,no,0,yes,no,8,jul,16.85,1,-1,0,unknown,no,0,40-49,35-44,10680
12501,52,retired,married,secondary,no,49,no,yes,8,jul,4.67,5,-1,0,unknown,no,0,50-59,45-54,0
12502,38,self-employed,married,primary,no,618,no,no,9,jul,3.07,1,-1,0,unknown,no,0,30-39,35-44,-
12503,27,management,single,tertiary,no,154,no,yes,9,jul,1.25,1,-1,0,unknown,no,0,Below 30,25-34,21936.0
12504,32,management,single,tertiary,no,611,yes,yes,9,jul,5.88,1,-1,0,unknown,no,0,30-39,25-34,21936.0
12505,41,services,divorced,secondary,no,0,yes,no,9,jul,2.1,1,-1,0,unknown,no,0,40-49,35-44,8400
12506,36,blue-collar,married,secondary,no,199,yes,no,9,jul,3.05,1,-1,0,unknown,no,0,30-39,35-44,
12507,43,management,divorced,tertiary,no,0,no,no,9,jul,2.23,1,-1,0,unknown,no,0,40-49,35-44,21936.0
12508,58,retired,married,tertiary,no,941,no,yes,9,jul,4.23,1,-1,0,unknown,no,0,50-59,55-64,0
12509,34,blue-collar,married,secondary,yes,1,yes,no,9,jul,6.57,1,-1,0,unknown,no,0,30-39,25-34,
12510,40,admin.,married,secondary,no,275,yes,no,9,jul,2.32,1,-1,0,unknown,no,0,40-49,35-44,10680
12511,38,blue-collar,married,secondary,no,121,yes,yes,9,jul,1.33,2,-1,0,unknown,no,0,30-39,35-44,
12512,34,services,married,primary,no,31,no,yes,9,jul,0.88,3,-1,0,unknown,no,0,30-39,25-34,8400
12513,44,technician,married,tertiary,no,-948,yes,yes,9,jul,2.15,2,-1,0,unknown,no,0,40-49,35-44,13032.0
12514,44,management,married,tertiary,no,773,no,yes,9,jul,10.3,1,-1,0,unknown,no,0,40-49,35-44,21936.0
12515,47,services,married,secondary,no,0,yes,no,9,jul,4.17,1,-1,0,unknown,no,0,40-49,45-54,8400
12516,31,services,married,secondary,no,1,yes,no,9,jul,1.37,1,-1,0,unknown,no,0,30-39,25-34,8400
12517,41,technician,married,secondary,no,112,yes,no,9,jul,2.63,1,-1,0,unknown,no,0,40-49,35-44,13032.0
12518,57,technician,married,secondary,no,950,yes,no,9,jul,21.2,1,-1,0,unknown,no,0,50-59,55-64,13032.0
12519,53,technician,married,tertiary,no,673,yes,no,9,jul,3.03,1,-1,0,unknown,no,0,50-59,45-54,13032.0
12520,50,technician,married,secondary,no,20,yes,no,9,jul,1.58,1,-1,0,unknown,no,0,50-59,45-54,13032.0
12521,46,technician,married,secondary,no,152,no,no,9,jul,1.2,1,-1,0,unknown,no,0,40-49,45-54,13032.0
12522,44,blue-collar,married,secondary,no,233,no,yes,9,jul,2.5,3,-1,0,unknown,no,0,40-49,35-44,
12523,42,management,married,tertiary,no,0,yes,no,9,jul,1.63,1,-1,0,unknown,no,0,40-49,35-44,21936.0
12524,43,other,married,primary,no,0,yes,no,9,jul,2.2,1,-1,0,unknown,no,0,40-49,35-44,17989
12525,37,admin.,single,secondary,no,1003,no,no,9,jul,4.32,3,-1,0,unknown,no,0,30-39,35-44,10680
12526,48,admin.,married,secondary,no,719,yes,no,9,jul,3.42,1,-1,0,unknown,no,0,40-49,45-54,10680
12527,56,blue-collar,married,primary,no,278,no,yes,9,jul,4.35,3,-1,0,unknown,no,0,50-59,55-64,
12528,44,management,single,tertiary,no,6350,yes,no,9,jul,5.38,1,-1,0,unknown,no,0,40-49,35-44,21936.0
12529,26,unemployed,single,secondary,no,111,no,no,9,jul,8.95,1,-1,0,unknown,yes,1,Below 30,25-34,0
12530,35,admin.,married,primary,no,1994,no,no,9,jul,1.07,1,-1,0,unknown,no,0,30-39,35-44,10680
12531,35,services,married,secondary,no,0,no,yes,9,jul,0.7,1,-1,0,unknown,no,0,30-39,35-44,8400
12532,28,self-employed,single,tertiary,no,25,no,no,9,jul,10.3,1,-1,0,unknown,no,0,Below 30,25-34,-
12533,54,management,married,secondary,no,4816,no,yes,9,jul,6.77,1,-1,0,unknown,no,0,50-59,45-54,21936.0
12534,36,blue-collar,married,secondary,no,56,yes,no,9,jul,3.05,1,-1,0,unknown,no,0,30-39,35-44,
12535,28,blue-collar,single,primary,no,150,no,yes,9,jul,1.87,2,-1,0,unknown,no,0,Below 30,25-34,
12536,35,admin.,married,secondary,no,332,no,no,9,jul,3.32,2,-1,0,unknown,no,0,30-39,35-44,10680
12537,53,management,married,tertiary,no,0,yes,no,9,jul,4.93,1,-1,0,unknown,no,0,50-59,45-54,21936.0
12538,60,housemaid,married,primary,no,2270,yes,no,9,jul,3.43,1,-1,0,unknown,no,0,Above 60,55-64,8400
12539,35,blue-collar,married,secondary,no,616,no,no,9,jul,5.28,1,-1,0,unknown,no,0,30-39,35-44,
12540,39,entrepreneur,married,tertiary,no,628,yes,no,9,jul,1.62,1,-1,0,unknown,no,0,30-39,35-44,
12541,53,retired,single,tertiary,no,888,yes,no,9,jul,2.13,1,-1,0,unknown,no,0,50-59,45-54,0
12542,46,entrepreneur,married,secondary,no,118,yes,no,9,jul,4.93,1,-1,0,unknown,no,0,40-49,45-54,
12543,41,technician,married,tertiary,no,532,yes,no,9,jul,1.23,1,-1,0,unknown,no,0,40-49,35-44,13032.0
12544,46,management,married,tertiary,no,-591,no,no,9,jul,2.1,1,-1,0,unknown,no,0,40-49,45-54,21936.0
12545,33,admin.,married,tertiary,no,0,yes,yes,9,jul,6.48,3,-1,0,unknown,no,0,30-39,25-34,10680
12546,30,self-employed,married,tertiary,no,5,yes,yes,9,jul,1.65,2,-1,0,unknown,no,0,30-39,25-34,-
12547,52,technician,married,tertiary,no,3440,yes,no,9,jul,3.23,1,-1,0,unknown,no,0,50-59,45-54,13032.0
12548,45,blue-collar,divorced,primary,no,452,yes,no,9,jul,1.6,1,-1,0,unknown,no,0,40-49,45-54,
12549,57,housemaid,married,primary,no,2,no,no,9,jul,2.3,3,-1,0,unknown,no,0,50-59,55-64,8400
12550,45,management,divorced,tertiary,no,702,no,yes,9,jul,1.83,1,-1,0,unknown,no,0,40-49,45-54,21936.0
12551,41,management,married,tertiary,no,0,no,yes,9,jul,0.92,1,-1,0,unknown,no,0,40-49,35-44,21936.0
12552,57,blue-collar,married,secondary,no,0,no,yes,9,jul,0.75,1,-1,0,unknown,no,0,50-59,55-64,
12553,41,technician,married,secondary,no,351,yes,no,9,jul,2.92,1,-1,0,unknown,no,0,40-49,35-44,13032.0
12554,51,self-employed,married,secondary,no,-201,no,yes,9,jul,2.55,2,-1,0,unknown,no,0,50-59,45-54,-
12555,50,services,married,secondary,no,1572,yes,no,9,jul,3.08,1,-1,0,unknown,no,0,50-59,45-54,8400
12556,59,self-employed,married,secondary,no,170,no,no,9,jul,1.03,1,-1,0,unknown,no,0,50-59,55-64,-
12557,44,technician,married,secondary,no,266,yes,no,9,jul,1.2,1,-1,0,unknown,no,0,40-49,35-44,13032.0
12558,49,admin.,married,secondary,no,167,no,yes,9,jul,0.85,1,-1,0,unknown,no,0,40-49,45-54,10680
12559,26,services,married,secondary,no,25,no,no,9,jul,1.57,1,-1,0,unknown,no,0,Below 30,25-34,8400
12560,45,blue-collar,single,secondary,no,-100,yes,no,9,jul,1.55,1,-1,0,unknown,no,0,40-49,45-54,
12561,34,housemaid,married,primary,no,-1,yes,no,9,jul,4.53,1,-1,0,unknown,no,0,30-39,25-34,8400
12562,34,blue-collar,divorced,secondary,no,-154,no,no,9,jul,4.92,1,-1,0,unknown,no,0,30-39,25-34,
12563,50,self-employed,married,secondary,no,38,yes,no,9,jul,0.7,1,-1,0,unknown,no,0,50-59,45-54,-
12564,36,admin.,single,secondary,no,281,no,no,9,jul,3.75,2,-1,0,unknown,no,0,30-39,35-44,10680
12565,30,management,married,tertiary,no,0,yes,no,9,jul,2.12,1,-1,0,unknown,no,0,30-39,25-34,21936.0
12566,54,services,married,secondary,no,-22,no,yes,9,jul,1.42,1,-1,0,unknown,no,0,50-59,45-54,8400
12567,44,management,married,secondary,no,438,yes,no,9,jul,0.7,1,-1,0,unknown,no,0,40-49,35-44,21936.0
12568,45,technician,married,secondary,no,2020,yes,no,9,jul,0.92,1,-1,0,unknown,no,0,40-49,45-54,13032.0
12569,59,management,divorced,primary,no,133,yes,no,9,jul,3.43,1,-1,0,unknown,no,0,50-59,55-64,21936.0
12570,40,blue-collar,married,primary,no,665,yes,no,9,jul,13.02,1,-1,0,unknown,yes,1,40-49,35-44,
12571,45,technician,married,secondary,no,0,no,no,9,jul,1.88,2,-1,0,unknown,no,0,40-49,45-54,13032.0
12572,59,unemployed,married,tertiary,no,6,yes,no,9,jul,4.58,1,-1,0,unknown,no,0,50-59,55-64,0
12573,56,technician,married,tertiary,no,787,no,yes,9,jul,1.53,1,-1,0,unknown,no,0,50-59,55-64,13032.0
12574,40,management,single,tertiary,no,1247,yes,no,9,jul,2.62,1,-1,0,unknown,no,0,40-49,35-44,21936.0
12575,45,services,divorced,secondary,no,5758,yes,no,9,jul,0.27,1,-1,0,unknown,no,0,40-49,45-54,8400
12576,53,technician,single,secondary,no,-165,yes,no,9,jul,1.48,1,-1,0,unknown,no,0,50-59,45-54,13032.0
12577,53,blue-collar,married,secondary,no,-626,yes,no,9,jul,3.42,1,-1,0,unknown,no,0,50-59,45-54,
12578,33,services,married,secondary,no,0,no,no,9,jul,2.13,1,-1,0,unknown,no,0,30-39,25-34,8400
12579,30,management,single,secondary,no,1090,yes,no,9,jul,1.08,1,-1,0,unknown,no,0,30-39,25-34,21936.0
12580,35,technician,married,secondary,no,2355,yes,no,9,jul,8.58,1,-1,0,unknown,no,0,30-39,35-44,13032.0
12581,27,services,single,secondary,no,387,no,yes,9,jul,3.23,1,-1,0,unknown,no,0,Below 30,25-34,8400
12582,60,retired,married,primary,no,838,no,no,9,jul,2.45,1,-1,0,unknown,no,0,Above 60,55-64,0
12583,35,admin.,married,secondary,no,1,yes,no,9,jul,1.87,1,-1,0,unknown,no,0,30-39,35-44,10680
12584,33,management,single,tertiary,no,191,no,yes,9,jul,0.42,1,-1,0,unknown,no,0,30-39,25-34,21936.0
12585,45,blue-collar,married,secondary,no,4855,yes,no,9,jul,4.75,1,-1,0,unknown,no,0,40-49,45-54,
12586,42,self-employed,married,secondary,no,634,yes,no,9,jul,1.02,1,-1,0,unknown,no,0,40-49,35-44,-
12587,31,management,married,tertiary,no,272,yes,no,9,jul,2.9,1,-1,0,unknown,no,0,30-39,25-34,21936.0
12588,51,entrepreneur,married,tertiary,no,-267,yes,no,9,jul,0.7,1,-1,0,unknown,no,0,50-59,45-54,
12589,34,blue-collar,single,secondary,no,0,yes,no,9,jul,2.17,1,-1,0,unknown,no,0,30-39,25-34,
12590,56,retired,married,tertiary,no,24,no,yes,9,jul,0.73,1,-1,0,unknown,no,0,50-59,55-64,0
12591,40,admin.,married,secondary,no,0,yes,yes,9,jul,2.42,1,-1,0,unknown,no,0,40-49,35-44,10680
12592,43,blue-collar,married,secondary,no,173,no,yes,9,jul,3.97,8,-1,0,unknown,no,0,40-49,35-44,
12593,44,management,single,tertiary,no,1206,no,no,9,jul,2.67,2,-1,0,unknown,no,0,40-49,35-44,21936.0
12594,37,admin.,married,primary,no,214,yes,no,9,jul,10.75,1,-1,0,unknown,yes,1,30-39,35-44,10680
12595,36,technician,married,tertiary,no,3043,yes,no,9,jul,4.23,1,-1,0,unknown,no,0,30-39,35-44,13032.0
12596,43,blue-collar,single,primary,no,0,no,no,9,jul,20.7,1,-1,0,unknown,yes,1,40-49,35-44,
12597,58,entrepreneur,married,tertiary,no,776,yes,no,9,jul,16.5,1,-1,0,unknown,yes,1,50-59,55-64,
12598,37,housemaid,married,tertiary,no,8,yes,no,9,jul,1.07,1,-1,0,unknown,no,0,30-39,35-44,8400
12599,55,blue-collar,married,primary,no,283,no,yes,9,jul,1.92,1,-1,0,unknown,no,0,50-59,55-64,
12600,47,blue-collar,married,secondary,no,690,yes,no,9,jul,1.88,1,-1,0,unknown,no,0,40-49,45-54,
12601,53,housemaid,married,primary,no,-286,yes,no,9,jul,2.1,1,-1,0,unknown,no,0,50-59,45-54,8400
12602,41,services,divorced,tertiary,no,1583,yes,no,9,jul,11.03,1,-1,0,unknown,yes,1,40-49,35-44,8400
12603,49,blue-collar,married,secondary,no,0,no,yes,9,jul,10.42,1,-1,0,unknown,yes,1,40-49,45-54,
12604,40,admin.,divorced,secondary,no,4,yes,no,9,jul,3.15,1,-1,0,unknown,no,0,40-49,35-44,10680
12605,43,management,single,tertiary,no,-2,no,yes,9,jul,2.07,1,-1,0,unknown,no,0,40-49,35-44,21936.0
12606,41,admin.,married,primary,no,4488,yes,no,9,jul,5.35,1,-1,0,unknown,no,0,40-49,35-44,10680
12607,30,services,single,primary,no,6,yes,yes,9,jul,1.7,1,-1,0,unknown,no,0,30-39,25-34,8400
12608,36,technician,married,secondary,no,264,yes,yes,9,jul,8.03,1,-1,0,unknown,no,0,30-39,35-44,13032.0
12609,43,technician,married,secondary,no,-754,yes,yes,9,jul,12.12,3,-1,0,unknown,yes,1,40-49,35-44,13032.0
12610,28,services,single,secondary,no,1950,no,no,9,jul,2.45,1,-1,0,unknown,no,0,Below 30,25-34,8400
12611,35,housemaid,married,primary,no,218,yes,no,9,jul,2.12,1,-1,0,unknown,no,0,30-39,35-44,8400
12612,36,admin.,single,secondary,no,47,no,yes,9,jul,0.6,6,-1,0,unknown,no,0,30-39,35-44,10680
12613,44,management,married,tertiary,no,368,no,no,9,jul,1.22,3,-1,0,unknown,no,0,40-49,35-44,21936.0
12614,43,management,divorced,tertiary,no,-410,no,yes,9,jul,3.15,1,-1,0,unknown,no,0,40-49,35-44,21936.0
12615,34,admin.,married,secondary,no,0,yes,yes,9,jul,2.12,1,-1,0,unknown,no,0,30-39,25-34,10680
12616,54,self-employed,married,primary,no,0,no,yes,9,jul,2.17,2,-1,0,unknown,no,0,50-59,45-54,-
12617,39,blue-collar,married,secondary,no,1045,yes,yes,9,jul,4.83,13,-1,0,unknown,no,0,30-39,35-44,
12618,48,technician,married,secondary,no,-205,yes,yes,9,jul,1.87,1,-1,0,unknown,no,0,40-49,45-54,13032.0
12619,46,self-employed,married,tertiary,no,917,no,no,9,jul,6.48,5,-1,0,unknown,no,0,40-49,45-54,-
12620,33,management,married,tertiary,no,0,yes,no,9,jul,5.17,1,-1,0,unknown,no,0,30-39,25-34,21936.0
